Community Area,year,month,crime_count,unemployment_rate
59.0,2020,8,72,0.03202409638554217
59.0,2020,9,71,0.03199598393574297
59.0,2020,10,74,0.04654844201975457
59.0,2020,11,57,0.031602409638554214
59.0,2020,12,62,0.04309547384577136
59.0,2021,1,55,0.031546184738955825
59.0,2021,2,40,0.03112449799196787
59.0,2021,3,46,0.04814247130188076
59.0,2021,4,48,0.03307127566928503
59.0,2021,5,59,0.03494017204331878
59.0,2021,6,59,0.05738018907101503
59.0,2021,7,65,0.04682016256747543
59.0,2021,8,54,0.03151807228915662
59.0,2021,9,72,0.03202409638554217
59.0,2021,10,76,0.032136546184738955
59.0,2021,11,61,0.04229771189417066
59.0,2021,12,81,0.040508729642469085
59.0,2022,1,56,0.03157429718875502
59.0,2022,2,58,0.04019950742264827
59.0,2022,3,45,0.03126506024096386
59.0,2022,4,59,0.05194750813922779
59.0,2022,5,71,0.03199598393574297
59.0,2022,6,91,0.03427520813029768
59.0,2022,7,77,0.04019784232987324
59.0,2022,8,67,0.03188353413654618
59.0,2022,9,84,0.03236144578313253
59.0,2022,10,95,0.032670682730923696
59.0,2022,11,84,0.05002806547846982
59.0,2022,12,85,0.03238955823293173
59.0,2023,1,67,0.045145003015114336
59.0,2023,2,68,0.03678693779940543
59.0,2023,3,71,0.03199598393574297
59.0,2023,4,81,0.03304853202037149
59.0,2023,5,90,0.03253012048192771
59.0,2023,6,86,0.03241767068273092
59.0,2023,7,56,0.03157429718875502
59.0,2023,8,71,0.03610654067225128
59.0,2023,9,98,0.05596051138466847
59.0,2023,10,98,0.0548982975748193
59.0,2023,11,99,0.053803121554798924
59.0,2023,12,85,0.05080640235140387
59.0,2024,1,74,0.03208032128514056
59.0,2024,2,74,0.04533904761051729
59.0,2024,3,80,0.03224899598393574
59.0,2024,4,93,0.0482188542868763
59.0,2024,5,137,0.0406742009401728
59.0,2024,6,188,0.035285140562249
59.0,2024,7,225,0.05715953124013704
59.0,2024,8,173,0.059256063937733416
59.0,2024,9,168,0.04709478453874736
59.0,2024,10,166,0.044805495921039856
59.0,2024,11,146,0.03410441767068273
59.0,2024,12,165,0.05670268560533062
59.0,2025,1,190,0.035341365461847386
59.0,2025,2,97,0.032726907630522085
59.0,2025,3,131,0.03368273092369478
59.0,2025,4,132,0.033710843373493976
59.0,2025,5,45,0.03126506024096386
60.0,2020,1,111,0.033120481927710846
60.0,2020,2,88,0.0503343186131345
60.0,2020,3,100,0.03626557789180444
60.0,2020,4,94,0.032642570281124494
60.0,2020,5,109,0.03306425702811245
60.0,2020,6,98,0.03275502008032129
60.0,2020,7,97,0.037503267728305464
60.0,2020,8,115,0.03323293172690763
60.0,2020,9,99,0.05386974602433598
60.0,2020,10,129,0.033626506024096385
60.0,2020,11,115,0.046656593314457505
60.0,2020,12,148,0.034160642570281126
60.0,2021,1,125,0.0335140562248996
60.0,2021,2,103,0.03289558232931727
60.0,2021,3,87,0.03244578313253012
60.0,2021,4,82,0.04324274704408659
60.0,2021,5,93,0.0326144578313253
60.0,2021,6,103,0.03289558232931727
60.0,2021,7,130,0.03741906076589228
60.0,2021,8,126,0.033542168674698794
60.0,2021,9,118,0.05849489311568955
60.0,2021,10,113,0.033176706827309235
60.0,2021,11,100,0.042492611780647414
60.0,2021,12,98,0.040286550256753526
60.0,2022,1,109,0.03306425702811245
60.0,2022,2,96,0.03352172055222624
60.0,2022,3,100,0.03684963220164673
60.0,2022,4,105,0.032951807228915664
60.0,2022,5,113,0.033176706827309235
60.0,2022,6,132,0.048125922388965174
60.0,2022,7,169,0.034751004016064256
60.0,2022,8,156,0.0343855421686747
60.0,2022,9,171,0.05914486300114491
60.0,2022,10,143,0.03402008032128514
60.0,2022,11,130,0.03365461847389558
60.0,2022,12,136,0.041796433667770916
60.0,2023,1,119,0.03334538152610442
60.0,2023,2,117,0.03328915662650602
60.0,2023,3,104,0.03292369477911646
60.0,2023,4,117,0.03328915662650602
60.0,2023,5,129,0.033626506024096385
60.0,2023,6,147,0.05255191363345071
60.0,2023,7,146,0.03835269578360122
60.0,2023,8,181,0.03508835341365462
60.0,2023,9,137,0.05156658703558855
60.0,2023,10,168,0.04757242549936932
60.0,2023,11,138,0.041565491418884486
60.0,2023,12,122,0.04572597698806676
60.0,2024,1,167,0.05782106912853605
60.0,2024,2,108,0.03914858385884574
60.0,2024,3,126,0.033542168674698794
60.0,2024,4,134,0.033767068273092365
60.0,2024,5,210,0.04101664689039151
60.0,2024,6,305,0.03857429718875502
60.0,2024,7,313,0.03879919678714859
60.0,2024,8,310,0.038714859437751006
60.0,2024,9,225,0.05928947328536347
60.0,2024,10,283,0.037955823293172694
60.0,2024,11,241,0.05031155148556786
60.0,2024,12,251,0.04936088825798573
60.0,2025,1,243,0.04585798651503944
60.0,2025,2,192,0.03539759036144578
60.0,2025,3,246,0.03691566265060241
60.0,2025,4,243,0.036831325301204816
60.0,2025,5,80,0.03224899598393574
61.0,2020,1,320,0.04827543269273909
61.0,2020,2,336,0.039445783132530124
61.0,2020,3,293,0.053835464618009685
61.0,2020,4,242,0.045076731814402804
61.0,2020,5,311,0.0387429718875502
61.0,2020,6,323,0.04920017986069783
61.0,2020,7,348,0.03978313253012048
61.0,2020,8,335,0.03941767068273092
61.0,2020,9,269,0.04904506200214114
61.0,2020,10,265,0.044658227769474194
61.0,2020,11,271,0.03761847389558233
61.0,2020,12,264,0.046615510873237447
61.0,2021,1,250,0.0370281124497992
61.0,2021,2,232,0.036522088353413654
61.0,2021,3,266,0.03747791164658634
61.0,2021,4,280,0.05334042352659733
61.0,2021,5,301,0.03846184738955823
61.0,2021,6,322,0.05724547598254245
61.0,2021,7,343,0.0396425702811245
61.0,2021,8,339,0.03953012048192771
61.0,2021,9,337,0.05782786699501236
61.0,2021,10,347,0.039755020080321286
61.0,2021,11,285,0.044015979168747936
61.0,2021,12,249,0.0493673651109012
61.0,2022,1,264,0.03742168674698795
61.0,2022,2,283,0.05004701236500569
61.0,2022,3,283,0.04151832817725456
61.0,2022,4,322,0.04649566801782839
61.0,2022,5,342,0.04008309778955205
61.0,2022,6,378,0.040626506024096384
61.0,2022,7,315,0.054078581499467676
61.0,2022,8,364,0.04023293172690763
61.0,2022,9,327,0.03919277108433735
61.0,2022,10,337,0.03947389558232932
61.0,2022,11,292,0.03820883534136546
61.0,2022,12,299,0.03840562248995984
61.0,2023,1,303,0.038642136761376386
61.0,2023,2,318,0.05325577781016857
61.0,2023,3,333,0.050598372427163564
61.0,2023,4,369,0.043657577027336726
61.0,2023,5,421,0.041835341365461846
61.0,2023,6,393,0.04104819277108433
61.0,2023,7,424,0.045445569710319156
61.0,2023,8,401,0.04127309236947791
61.0,2023,9,403,0.04768810120196901
61.0,2023,10,383,0.04076706827309237
61.0,2023,11,336,0.039445783132530124
61.0,2023,12,353,0.04732560833711074
61.0,2024,1,291,0.04760357722469106
61.0,2024,2,323,0.039080321285140565
61.0,2024,3,307,0.038630522088353415
61.0,2024,4,349,0.03981124497991968
61.0,2024,5,550,0.05108876112247765
61.0,2024,6,726,0.05040963855421687
61.0,2024,7,798,0.05243373493975904
61.0,2024,8,763,0.051449799196787147
61.0,2024,9,733,0.05060642570281125
61.0,2024,10,631,0.04773895582329317
61.0,2024,11,671,0.049632607305694736
61.0,2024,12,628,0.04862567529994417
61.0,2025,1,524,0.044730923694779115
61.0,2025,2,496,0.04394377510040161
61.0,2025,3,623,0.0475140562248996
61.0,2025,4,591,0.0466144578313253
61.0,2025,5,131,0.03368273092369478
62.0,2020,1,65,0.04165544325685481
62.0,2020,2,68,0.049837393570958254
62.0,2020,3,54,0.041243391444595524
62.0,2020,4,44,0.056930385493351505
62.0,2020,5,61,0.058574676779648026
62.0,2020,6,57,0.05107689651451939
62.0,2020,7,60,0.031686746987951805
62.0,2020,8,61,0.031714859437751
62.0,2020,9,63,0.031771084337349396
62.0,2020,10,57,0.031602409638554214
62.0,2020,11,72,0.03202409638554217
62.0,2020,12,62,0.0317429718875502
62.0,2021,1,39,0.04027637701339333
62.0,2021,2,54,0.05381885835247573
62.0,2021,3,56,0.03621524346555753
62.0,2021,4,46,0.05849350302861945
62.0,2021,5,73,0.032052208835341364
62.0,2021,6,61,0.031714859437751
62.0,2021,7,67,0.03188353413654618
62.0,2021,8,69,0.03210148599099477
62.0,2021,9,68,0.049293694157172524
62.0,2021,10,54,0.03586218766205367
62.0,2021,11,56,0.03157429718875502
62.0,2021,12,62,0.0317429718875502
62.0,2022,1,54,0.03151807228915662
62.0,2022,2,51,0.044348165288086654
62.0,2022,3,66,0.03642824064901719
62.0,2022,4,68,0.031911646586345384
62.0,2022,5,71,0.03199598393574297
62.0,2022,6,80,0.03224899598393574
62.0,2022,7,81,0.04149245714690097
62.0,2022,8,79,0.05422225806764622
62.0,2022,9,75,0.03210843373493976
62.0,2022,10,91,0.03255823293172691
62.0,2022,11,72,0.03202409638554217
62.0,2022,12,88,0.03247389558232932
62.0,2023,1,79,0.04432003356727018
62.0,2023,2,61,0.05476245877882853
62.0,2023,3,72,0.03202409638554217
62.0,2023,4,70,0.059503118099240644
62.0,2023,5,80,0.03224899598393574
62.0,2023,6,118,0.05972321490757178
62.0,2023,7,110,0.04338125088271504
62.0,2023,8,103,0.05643394631215951
62.0,2023,9,118,0.03331726907630522
62.0,2023,10,90,0.03253012048192771
62.0,2023,11,87,0.057359879218051184
62.0,2023,12,79,0.042440419888642465
62.0,2024,1,77,0.03216465863453815
62.0,2024,2,82,0.048129436352231984
62.0,2024,3,82,0.03230522088353414
62.0,2024,4,67,0.039537471619259176
62.0,2024,5,101,0.03283935742971887
62.0,2024,6,164,0.05848948199959463
62.0,2024,7,195,0.035481927710843374
62.0,2024,8,192,0.0500974991794138
62.0,2024,9,217,0.036100401606425706
62.0,2024,10,221,0.03621285140562249
62.0,2024,11,197,0.03553815261044177
62.0,2024,12,163,0.037024684892733487
62.0,2025,1,147,0.034132530120481924
62.0,2025,2,146,0.03410441767068273
62.0,2025,3,184,0.03517269076305221
62.0,2025,4,170,0.03477911646586345
62.0,2025,5,57,0.031602409638554214
63.0,2020,1,149,0.05337022347303438
63.0,2020,2,167,0.03469477911646586
63.0,2020,3,149,0.05754204226844286
63.0,2020,4,111,0.050868331674292104
63.0,2020,5,114,0.03320481927710843
63.0,2020,6,158,0.034441767068273094
63.0,2020,7,166,0.041686171658630776
63.0,2020,8,156,0.0343855421686747
63.0,2020,9,158,0.034441767068273094
63.0,2020,10,115,0.054623916816207055
63.0,2020,11,130,0.05984163020629081
63.0,2020,12,142,0.04366591100121101
63.0,2021,1,134,0.037916986106709696
63.0,2021,2,103,0.036814393492655674
63.0,2021,3,129,0.04728644990345149
63.0,2021,4,129,0.033626506024096385
63.0,2021,5,161,0.034526104417670685
63.0,2021,6,152,0.03427309236947791
63.0,2021,7,157,0.03441365461847389
63.0,2021,8,153,0.03553373506761631
63.0,2021,9,145,0.034076305220883535
63.0,2021,10,160,0.04200310804808154
63.0,2021,11,132,0.05755673493412709
63.0,2021,12,148,0.053680744208343
63.0,2022,1,141,0.03396385542168675
63.0,2022,2,138,0.03387951807228916
63.0,2022,3,130,0.03365461847389558
63.0,2022,4,163,0.034582329317269074
63.0,2022,5,164,0.034610441767068276
63.0,2022,6,171,0.049646904612044275
63.0,2022,7,180,0.03506024096385542
63.0,2022,8,184,0.05275199349768877
63.0,2022,9,157,0.03441365461847389
63.0,2022,10,195,0.04755278047484126
63.0,2022,11,180,0.036883210652593326
63.0,2022,12,166,0.04793175982829399
63.0,2023,1,165,0.03463855421686747
63.0,2023,2,173,0.05903421602956643
63.0,2023,3,150,0.034216867469879515
63.0,2023,4,175,0.03491967871485944
63.0,2023,5,180,0.057430731166044025
63.0,2023,6,200,0.035622489959839354
63.0,2023,7,204,0.041541499567635636
63.0,2023,8,228,0.03898245889568701
63.0,2023,9,211,0.03748752660637445
63.0,2023,10,236,0.03663453815261044
63.0,2023,11,216,0.0530043801016913
63.0,2023,12,238,0.036690763052208836
63.0,2024,1,219,0.036156626506024095
63.0,2024,2,204,0.03573493975903615
63.0,2024,3,216,0.050222960648672724
63.0,2024,4,163,0.034762750594156754
63.0,2024,5,364,0.04023293172690763
63.0,2024,6,420,0.04180722891566265
63.0,2024,7,455,0.04279116465863454
63.0,2024,8,398,0.04479256428870857
63.0,2024,9,478,0.04343775100401606
63.0,2024,10,382,0.04073895582329317
63.0,2024,11,424,0.04191967871485944
63.0,2024,12,346,0.039726907630522085
63.0,2025,1,345,0.03969879518072289
63.0,2025,2,329,0.03924899598393574
63.0,2025,3,366,0.04028915662650603
63.0,2025,4,352,0.04748299566373162
63.0,2025,5,74,0.03495441357316245
64.0,2020,1,52,0.031461847389558234
64.0,2020,2,66,0.057014181067745626
64.0,2020,3,73,0.032052208835341364
64.0,2020,4,75,0.03210843373493976
64.0,2020,5,78,0.03219277108433735
64.0,2020,6,67,0.03188353413654618
64.0,2020,7,81,0.032277108433734936
64.0,2020,8,74,0.03208032128514056
64.0,2020,9,69,0.04957123463515741
64.0,2020,10,69,0.03193975903614458
64.0,2020,11,65,0.03280189261234201
64.0,2020,12,89,0.032502008032128514
64.0,2021,1,78,0.03219277108433735
64.0,2021,2,71,0.03199598393574297
64.0,2021,3,72,0.03569119803963799
64.0,2021,4,62,0.0317429718875502
64.0,2021,5,62,0.0317429718875502
64.0,2021,6,64,0.04638547389774963
64.0,2021,7,84,0.03236144578313253
64.0,2021,8,97,0.04370138693927211
64.0,2021,9,104,0.03292369477911646
64.0,2021,10,85,0.051660101995929
64.0,2021,11,76,0.05041691905000619
64.0,2021,12,83,0.05264993466025536
64.0,2022,1,49,0.0494599975270203
64.0,2022,2,55,0.031580546382415364
64.0,2022,3,75,0.03210843373493976
64.0,2022,4,80,0.03224899598393574
64.0,2022,5,81,0.032277108433734936
64.0,2022,6,73,0.04651814640458274
64.0,2022,7,79,0.032220883534136546
64.0,2022,8,114,0.03320481927710843
64.0,2022,9,101,0.03283935742971887
64.0,2022,10,104,0.05443531497452219
64.0,2022,11,106,0.05047782327299537
64.0,2022,12,92,0.032586345381526105
64.0,2023,1,98,0.033226874319411695
64.0,2023,2,95,0.04020040327080662
64.0,2023,3,88,0.03326478583295278
64.0,2023,4,130,0.04946357210939484
64.0,2023,5,108,0.03479231584955671
64.0,2023,6,103,0.05079348285360116
64.0,2023,7,107,0.03300803212851405
64.0,2023,8,118,0.03331726907630522
64.0,2023,9,110,0.04271984497481362
64.0,2023,10,116,0.033261044176706826
64.0,2023,11,92,0.032586345381526105
64.0,2023,12,82,0.03230522088353414
64.0,2024,1,72,0.03202409638554217
64.0,2024,2,86,0.03241767068273092
64.0,2024,3,103,0.05494435317811429
64.0,2024,4,87,0.03244578313253012
64.0,2024,5,156,0.0343855421686747
64.0,2024,6,226,0.05072981567328411
64.0,2024,7,190,0.035341365461847386
64.0,2024,8,168,0.04904646088502867
64.0,2024,9,198,0.035566265060240965
64.0,2024,10,174,0.05566141346775772
64.0,2024,11,172,0.03483534136546185
64.0,2024,12,158,0.034441767068273094
64.0,2025,1,208,0.050747437040257186
64.0,2025,2,136,0.04869617328219961
64.0,2025,3,177,0.034975903614457834
64.0,2025,4,171,0.03480722891566265
64.0,2025,5,36,0.031012048192771084
65.0,2020,1,148,0.04120932023367953
65.0,2020,2,130,0.05415267418364668
65.0,2020,3,105,0.032951807228915664
65.0,2020,4,61,0.031714859437751
65.0,2020,5,89,0.032502008032128514
65.0,2020,6,100,0.032811244979919676
65.0,2020,7,108,0.033036144578313255
65.0,2020,8,100,0.032811244979919676
65.0,2020,9,103,0.03289558232931727
65.0,2020,10,104,0.03292369477911646
65.0,2020,11,79,0.05697438968311351
65.0,2020,12,131,0.03538804670711794
65.0,2021,1,112,0.03539788084393581
65.0,2021,2,88,0.03247389558232932
65.0,2021,3,110,0.033092369477911644
65.0,2021,4,91,0.03694707564934635
65.0,2021,5,96,0.03269879518072289
65.0,2021,6,99,0.036507960704187326
65.0,2021,7,118,0.03331726907630522
65.0,2021,8,95,0.032670682730923696
65.0,2021,9,109,0.03306425702811245
65.0,2021,10,113,0.033176706827309235
65.0,2021,11,123,0.0334578313253012
65.0,2021,12,116,0.0586443047047695
65.0,2022,1,97,0.04253967388115117
65.0,2022,2,96,0.049057461442082693
65.0,2022,3,122,0.03342971887550201
65.0,2022,4,112,0.041067603955360535
65.0,2022,5,138,0.03619813253221031
65.0,2022,6,121,0.03654445839949434
65.0,2022,7,171,0.05161709596400999
65.0,2022,8,130,0.04492768989980194
65.0,2022,9,137,0.033851405622489956
65.0,2022,10,160,0.055736805914167735
65.0,2022,11,172,0.04664407962633298
65.0,2022,12,157,0.03441365461847389
65.0,2023,1,164,0.05603682974619314
65.0,2023,2,138,0.03554832495037406
65.0,2023,3,154,0.059587700733329536
65.0,2023,4,132,0.038480336257983284
65.0,2023,5,178,0.05466410535772744
65.0,2023,6,157,0.03441365461847389
65.0,2023,7,166,0.0573757497159869
65.0,2023,8,161,0.034526104417670685
65.0,2023,9,159,0.04794801779562743
65.0,2023,10,169,0.04494671190736898
65.0,2023,11,145,0.034076305220883535
65.0,2023,12,137,0.033851405622489956
65.0,2024,1,142,0.033991967871485944
65.0,2024,2,159,0.03863394689976337
65.0,2024,3,168,0.03472289156626506
65.0,2024,4,132,0.033710843373493976
65.0,2024,5,296,0.038321285140562246
65.0,2024,6,314,0.0542511563552525
65.0,2024,7,359,0.058967096643224366
65.0,2024,8,380,0.04068273092369478
65.0,2024,9,380,0.04816437933341648
65.0,2024,10,332,0.03933333333333333
65.0,2024,11,305,0.05441128324936738
65.0,2024,12,325,0.039136546184738955
65.0,2025,1,278,0.04346084299708819
65.0,2025,2,284,0.03798393574297189
65.0,2025,3,299,0.03840562248995984
65.0,2025,4,294,0.055106634016567846
65.0,2025,5,74,0.04170036335082944
66.0,2020,1,462,0.04365471994202799
66.0,2020,2,373,0.0404859437751004
66.0,2020,3,420,0.04180722891566265
66.0,2020,4,335,0.03941767068273092
66.0,2020,5,431,0.042116465863453814
66.0,2020,6,444,0.04819053603575285
66.0,2020,7,488,0.04371887550200803
66.0,2020,8,428,0.04203212851405622
66.0,2020,9,374,0.04414796071078256
66.0,2020,10,411,0.04155421686746988
66.0,2020,11,366,0.04171595102655142
66.0,2020,12,365,0.05698385136665504
66.0,2021,1,399,0.041216867469879515
66.0,2021,2,335,0.03941767068273092
66.0,2021,3,378,0.05466257255711755
66.0,2021,4,362,0.04017670682730924
66.0,2021,5,387,0.05396277775320724
66.0,2021,6,380,0.04068273092369478
66.0,2021,7,398,0.05914886501463186
66.0,2021,8,413,0.041610441767068275
66.0,2021,9,425,0.04194779116465863
66.0,2021,10,403,0.04132931726907631
66.0,2021,11,389,0.040935742971887554
66.0,2021,12,373,0.0404859437751004
66.0,2022,1,318,0.05583052574398448
66.0,2022,2,316,0.052416366689050184
66.0,2022,3,393,0.04630709300502874
66.0,2022,4,407,0.04144176706827309
66.0,2022,5,448,0.042594377510040166
66.0,2022,6,444,0.04248192771084337
66.0,2022,7,428,0.04203212851405622
66.0,2022,8,463,0.043016064257028114
66.0,2022,9,429,0.042060240963855425
66.0,2022,10,428,0.04203212851405622
66.0,2022,11,387,0.04592360584385919
66.0,2022,12,379,0.041658696133785034
66.0,2023,1,403,0.049298909395587426
66.0,2023,2,387,0.04087951807228916
66.0,2023,3,416,0.04486976017786133
66.0,2023,4,391,0.04099196787148594
66.0,2023,5,445,0.04251004016064257
66.0,2023,6,415,0.041666666666666664
66.0,2023,7,475,0.04858203178061964
66.0,2023,8,461,0.05929491664200762
66.0,2023,9,467,0.057583856081914866
66.0,2023,10,464,0.056852019446263016
66.0,2023,11,468,0.043156626506024094
66.0,2023,12,477,0.05708513568349455
66.0,2024,1,372,0.0404578313253012
66.0,2024,2,435,0.05656343644386463
66.0,2024,3,439,0.04234136546184739
66.0,2024,4,438,0.04231325301204819
66.0,2024,5,736,0.050690763052208834
66.0,2024,6,898,0.05524497991967872
66.0,2024,7,971,0.05729718875502009
66.0,2024,8,977,0.05746586345381527
66.0,2024,9,976,0.05743775100401606
66.0,2024,10,947,0.05662248995983936
66.0,2024,11,762,0.05142168674698795
66.0,2024,12,774,0.052581271938801105
66.0,2025,1,810,0.052771084337349394
66.0,2025,2,669,0.04880722891566265
66.0,2025,3,846,0.05378313253012049
66.0,2025,4,776,0.051815261044176705
66.0,2025,5,179,0.04410106333907201
67.0,2009,11,1,0.04293359030999665
67.0,2020,1,465,0.0430722891566265
67.0,2020,2,393,0.04522077438485217
67.0,2020,3,442,0.042425702811244984
67.0,2020,4,371,0.04042971887550201
67.0,2020,5,590,0.046586345381526104
67.0,2020,6,486,0.04366265060240964
67.0,2020,7,588,0.05393140455788835
67.0,2020,8,535,0.04597877603690322
67.0,2020,9,467,0.0431285140562249
67.0,2020,10,490,0.043775100401606426
67.0,2020,11,441,0.04239759036144578
67.0,2020,12,405,0.0413855421686747
67.0,2021,1,380,0.04068273092369478
67.0,2021,2,318,0.03893975903614458
67.0,2021,3,404,0.0413574297188755
67.0,2021,4,440,0.04236947791164659
67.0,2021,5,501,0.04408433734939759
67.0,2021,6,528,0.04484337349397591
67.0,2021,7,489,0.04374698795180723
67.0,2021,8,436,0.0422570281124498
67.0,2021,9,400,0.041244979919678716
67.0,2021,10,428,0.0476128089120068
67.0,2021,11,326,0.03916465863453815
67.0,2021,12,336,0.039445783132530124
67.0,2022,1,369,0.04037349397590362
67.0,2022,2,320,0.04954432226920617
67.0,2022,3,393,0.05957149001927458
67.0,2022,4,365,0.040794322427735556
67.0,2022,5,432,0.04214457831325301
67.0,2022,6,384,0.040795180722891566
67.0,2022,7,437,0.042285140562248996
67.0,2022,8,451,0.04267871485943775
67.0,2022,9,443,0.053411137226614225
67.0,2022,10,460,0.04293172690763052
67.0,2022,11,365,0.040261044176706826
67.0,2022,12,348,0.03978313253012048
67.0,2023,1,392,0.05530870447546922
67.0,2023,2,324,0.0459142035340018
67.0,2023,3,416,0.05062086524430256
67.0,2023,4,389,0.05510750155876924
67.0,2023,5,377,0.050503602454389056
67.0,2023,6,436,0.05209610085253776
67.0,2023,7,468,0.055170200799824626
67.0,2023,8,457,0.04284738955823293
67.0,2023,9,415,0.041666666666666664
67.0,2023,10,436,0.0422570281124498
67.0,2023,11,373,0.04648571210270321
67.0,2023,12,317,0.03891164658634538
67.0,2024,1,330,0.03927710843373494
67.0,2024,2,342,0.042869877682468686
67.0,2024,3,379,0.044631650965257515
67.0,2024,4,345,0.04778028146253808
67.0,2024,5,638,0.047935742971887546
67.0,2024,6,839,0.0535863453815261
67.0,2024,7,834,0.05344578313253012
67.0,2024,8,845,0.055408771860554554
67.0,2024,9,793,0.05229317269076306
67.0,2024,10,876,0.05462650602409638
67.0,2024,11,738,0.05074698795180723
67.0,2024,12,676,0.05433494917624469
67.0,2025,1,667,0.048751004016064255
67.0,2025,2,592,0.056145378114512444
67.0,2025,3,742,0.058918497162931946
67.0,2025,4,655,0.0484136546184739
67.0,2025,5,143,0.05262629180058774
68.0,2013,4,1,0.034189312059869886
68.0,2020,1,479,0.0502398652381044
68.0,2020,2,426,0.05470950917852936
68.0,2020,3,383,0.04076706827309237
68.0,2020,4,331,0.03930522088353414
68.0,2020,5,463,0.043016064257028114
68.0,2020,6,505,0.044196787148594374
68.0,2020,7,526,0.04478714859437751
68.0,2020,8,513,0.04442168674698795
68.0,2020,9,416,0.041694779116465866
68.0,2020,10,403,0.04132931726907631
68.0,2020,11,352,0.03989558232931727
68.0,2020,12,375,0.0405421686746988
68.0,2021,1,386,0.040851405622489956
68.0,2021,2,256,0.05983713076774364
68.0,2021,3,370,0.044998387268075916
68.0,2021,4,420,0.04180722891566265
68.0,2021,5,454,0.04276305220883534
68.0,2021,6,502,0.04411244979919679
68.0,2021,7,448,0.042594377510040166
68.0,2021,8,414,0.04163855421686747
68.0,2021,9,406,0.04141365461847389
68.0,2021,10,421,0.041835341365461846
68.0,2021,11,361,0.05240922643516903
68.0,2021,12,326,0.03916465863453815
68.0,2022,1,306,0.038602409638554214
68.0,2022,2,323,0.05936745498048364
68.0,2022,3,366,0.04028915662650603
68.0,2022,4,382,0.04073895582329317
68.0,2022,5,457,0.05284611192172931
68.0,2022,6,436,0.0422570281124498
68.0,2022,7,373,0.0404859437751004
68.0,2022,8,426,0.041975903614457834
68.0,2022,9,446,0.04923236261941578
68.0,2022,10,426,0.05386415191352813
68.0,2022,11,402,0.041301204819277106
68.0,2022,12,401,0.04127309236947791
68.0,2023,1,416,0.041694779116465866
68.0,2023,2,370,0.05840649927421908
68.0,2023,3,444,0.044836843208605474
68.0,2023,4,429,0.05101215128108573
68.0,2023,5,493,0.04385943775100402
68.0,2023,6,458,0.04364285015742126
68.0,2023,7,457,0.04284738955823293
68.0,2023,8,417,0.05384247095497178
68.0,2023,9,436,0.0422570281124498
68.0,2023,10,407,0.05285124739769599
68.0,2023,11,385,0.04082329317269076
68.0,2023,12,391,0.05621402598398449
68.0,2024,1,414,0.04926815544566809
68.0,2024,2,372,0.05586742984528727
68.0,2024,3,405,0.05903876508060789
68.0,2024,4,408,0.050196752151594665
68.0,2024,5,724,0.05035341365461848
68.0,2024,6,991,0.05785943775100402
68.0,2024,7,969,0.05724096385542169
68.0,2024,8,916,0.05575100401606426
68.0,2024,9,993,0.05791566265060241
68.0,2024,10,865,0.05431726907630522
68.0,2024,11,752,0.051140562248995984
68.0,2024,12,817,0.05296787148594378
68.0,2025,1,783,0.05201204819277108
68.0,2025,2,608,0.05287387296144293
68.0,2025,3,913,0.05566666666666667
68.0,2025,4,816,0.05382200777950748
68.0,2025,5,225,0.03632530120481928
69.0,2020,1,490,0.051882562841660124
69.0,2020,2,523,0.04470281124497992
69.0,2020,3,465,0.0430722891566265
69.0,2020,4,378,0.040626506024096384
69.0,2020,5,541,0.04520883534136546
69.0,2020,6,466,0.043100401606425705
69.0,2020,7,595,0.05642780953234659
69.0,2020,8,524,0.044730923694779115
69.0,2020,9,503,0.044140562248995985
69.0,2020,10,508,0.048183316757259405
69.0,2020,11,479,0.04346586345381526
69.0,2020,12,465,0.0430722891566265
69.0,2021,1,444,0.056510703555659784
69.0,2021,2,394,0.041076305220883534
69.0,2021,3,489,0.04374698795180723
69.0,2021,4,440,0.04484188565562727
69.0,2021,5,548,0.04540562248995984
69.0,2021,6,497,0.0439718875502008
69.0,2021,7,512,0.04439357429718876
69.0,2021,8,460,0.04293172690763052
69.0,2021,9,487,0.05509858890368005
69.0,2021,10,471,0.05367421161545691
69.0,2021,11,486,0.05538552458583075
69.0,2021,12,430,0.04208835341365462
69.0,2022,1,424,0.04191967871485944
69.0,2022,2,353,0.03992369477911647
69.0,2022,3,457,0.045812276480487565
69.0,2022,4,478,0.04343775100401606
69.0,2022,5,503,0.053643693020258634
69.0,2022,6,523,0.04470281124497992
69.0,2022,7,561,0.0457710843373494
69.0,2022,8,580,0.05859401531245942
69.0,2022,9,557,0.05585886721464314
69.0,2022,10,547,0.04537751004016064
69.0,2022,11,491,0.04770500259272199
69.0,2022,12,494,0.04388755020080321
69.0,2023,1,510,0.04433734939759036
69.0,2023,2,502,0.04411244979919679
69.0,2023,3,567,0.04673310513791749
69.0,2023,4,542,0.04523694779116466
69.0,2023,5,571,0.04605220883534136
69.0,2023,6,560,0.0457429718875502
69.0,2023,7,594,0.046698795180722896
69.0,2023,8,604,0.04697991967871486
69.0,2023,9,569,0.04599598393574297
69.0,2023,10,644,0.04810441767068273
69.0,2023,11,547,0.04537751004016064
69.0,2023,12,544,0.04529317269076305
69.0,2024,1,481,0.051051941108058684
69.0,2024,2,489,0.054645698657420444
69.0,2024,3,543,0.04546394247615336
69.0,2024,4,507,0.04425301204819277
69.0,2024,5,1004,0.058224899598393574
69.0,2024,6,1222,0.06435341365461847
